 ,,,,,,,,,,,,,
,,,,,,Return to contents,,,,,,,
Method of delivery,,,,,,,,,,,,,
"Percentages are derived from the total excluding unknown; except for the proportion of unknowns, which are derived from the overall total.",,,,,,,,,,,,,
,,,,,,,,,,,,,
Table 3.a: Method of delivery by person conducting delivery,,,,,,,,,,,,,
"NHS Hospitals, England, 2024-25",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,Person conducting delivery,,,,,,,,,,,
Method of delivery,Total deliveries,Unknown,Total excl.  unknown,Hospital Doctor,GP Other,Midwife,,,,,,,
Spontaneous other delivery,1369,0.11322132943754565,1214,0.004118616144975288,0.004118616144975288,0.004118616144975288,0.03789126853377265,0.16062602965403625,0.3846787479406919,0.30724876441515653,0.08731466227347612,0.009884678747940691,0
Other Breech delivery,1266,0.23854660347551343,964,0.3309128630705394,0.06431535269709543,0.06950207468879668,0.13278008298755187,0.18360995850622408,0.1483402489626556,0.05912863070539419,0.011410788381742738,0,0
Instrumental,57426,0.16243513391146866,48098,0.0005821447877250613,0.0008316354110358019,0.004054222628799535,0.0360929768389538,0.18938417397812798,0.41756413988107616,0.2851054097883488,0.061437065990269865,0.004636367416524596,0.0003118632791384257
Low forceps cephalic delivery,17741,0.14644044867820302,15143,0.0007264082414316847,0.0014528164828633693,0.0051508948028792184,0.03361289044442977,0.1781020933764776,0.4146470316317771,0.29538400581126595,0.06570692729313875,0.004820709238592089,0.0003962226771445552
Other forceps delivery,17424,0.18279384756657485,14239,0.00028091860383453897,0.0006320668586277126,0.004143549406559449,0.027951401081536625,0.15534798792050003,0.41463585925977947,0.31441814734180773,0.07640986024299459,0.005969520331483952,0.0002106889528759042
Ventouse (Vacuum) delivery,22175,0.15905298759864714,18648,0.00010725010725010725,5.3625053625053626e-05,0.0028957528957528956,0.04365079365079365,0.22436722436722437,0.4231552981552982,0.2552016302016302,0.04676104676104676,0.0034856284856284855,0.00032175032175032174
Breech Extraction delivery,86,0.20930232558139536,68,0.16176470588235295,0.11764705882352941,0.058823529411764705,0.22058823529411764,0.23529411764705882,0.14705882352941177,0.058823529411764705,0,0,0
Caesarean,238052,0.16992925915346227,197600,0.004757085020242915,0.009493927125506074,0.019989878542510123,0.05823886639676113,0.1725404858299595,0.34845647773279353,0.2828390688259109,0.08906882591093117,0.01325910931174089,0.0013562753036437246
Elective Caesarean delivery,105635,0.17090926302835235,87581,0.0009248581313298546,0.002820246400474989,0.009887989404094496,0.042474966031445176,0.1571459563147258,0.3641657437115356,0.3053858713647937,0.09935945010904192,0.01592811226179194,0.0019068062707664904
Other/Emergency Caesarean delivery,132417,0.16914746595980878,110019,0.007807742299057435,0.014806533416955254,0.028031521828047884,0.07078777302102364,0.18479535352984486,0.3359510629982094,0.26489060980376117,0.08087693943773348,0.011134440414837438,0.000918023250529454
Other,36,0.5277777777777778,17,0,0.058823529411764705,0,0,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.23529411764705882,0,0
Unknown,14147,0.09684031950236799,12777,0.03905455114659153,0.010487594897080692,0.016122720513422555,0.042263442122563985,0.1706973467950223,0.3651874461923769,0.27659074900211317,0.07106519527275573,0.00790482898959067,0.0006261250684824294
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
Table 3.g: Method of delivery by level of deprivation,,,,,,,,,,,,,
"NHS Hospitals, England, 2024-25",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,IMD rank,,,,,,,,,,,
Method of delivery,Total deliveries,Unknown,Total excl. unknown,1 - Most Deprived,2,3,4,5,6,7,8,9,10 - Least Deprived
Total,542235,33397,508838,70161,62711,58504,53386,49766,47860,44973,43169,41127,37181
Spontaneous,232574,11457,221117,32898,28136,25623,22770,20920,20462,18989,18150,17512,15657
Spontaneous vertex delivery,229939,11282,218657,32486,27761,25334,22532,20705,20227,18791,17964,17343,15514
Spontaneous other delivery,1369,87,1282,207,179,138,121,99,135,111,109,98,85
Other Breech delivery,1266,88,1178,205,196,151,117,116,100,87,77,71,58
Instrumental,57426,3744,53682,6626,6319,6111,5838,5341,5268,4912,4639,4479,4149
Low forceps cephalic delivery,17741,1193,16548,1859,1783,1872,1788,1695,1676,1508,1462,1506,1399
Other forceps delivery,17424,1216,16208,2179,1894,1697,1722,1543,1630,1497,1426,1353,1267
Ventouse (Vacuum) delivery,22175,1325,20850,2574,2629,2534,2325,2096,1956,1902,1741,1613,1480
Breech Extraction delivery,86,10,76,14,13,8,3,7,6,5,10,7,3
Caesarean,238052,17397,220655,29127,26702,25296,23255,22052,20820,19770,19218,18036,16379
Elective Caesarean delivery,105635,7822,97813,11587,10567,10225,9745,9765,9563,9403,9411,9059,8488
Other/Emergency Caesarean delivery,132417,9575,122842,17540,16135,15071,13510,12287,11257,10367,9807,8977,7891
Other,36,1,35,1,7,0,3,6,4,2,4,7,1
Unknown,14147,798,13349,1509,1547,1474,1520,1447,1306,1300,1158,1093,995
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,IMD rank,,,,,,,,,,,
Method of delivery,Total  deliveries,Unknown,Total excl. unknown,1 - Most Deprived,2,3,4,5,6,7,8,9,10 - Least Deprived
Total,542235,0.06159137643272751,508838,0.13788474917360732,0.1232435470621298,0.11497568970870886,0.10491747864742806,0.09780323010466986,0.09405744067856567,0.08838372920261459,0.0848383965034058,0.08082533144144109,0.07307040747742896
Spontaneous,232574,0.04926174034930818,221117,0.14878096211507935,0.12724485227277865,0.11587982832618025,0.10297715688979138,0.0946105455482844,0.09253924392968428,0.08587761230479792,0.08208324099910908,0.07919789070944341,0.07080866690485128
Spontaneous vertex delivery,229939,0.04906518685390473,218657,0.14857059229752534,0.12696140530602726,0.11586182925769584,0.10304723836876935,0.09469168606539008,0.09250561381524489,0.08593825031899276,0.08215607092386706,0.0793160063478416,0.07095130729864582
Spontaneous other delivery,1369,0.0635500365230095,1282,0.16146645865834633,0.13962558502340094,0.10764430577223089,0.09438377535101404,0.07722308892355695,0.10530421216848673,0.08658346333853355,0.08502340093603744,0.07644305772230889,0.06630265210608424
Other Breech delivery,1266,0.06951026856240126,1178,0.17402376910016978,0.166383701188455,0.12818336162988114,0.09932088285229201,0.09847198641765705,0.08488964346349745,0.07385398981324279,0.06536502546689305,0.06027164685908319,0.04923599320882852
Instrumental,57426,0.06519694911712465,53682,0.12343057263142208,0.1177117096978503,0.11383704034872025,0.10875153682798704,0.09949331246972914,0.09813345255392869,0.09150180693714839,0.08641630341641518,0.08343578853246898,0.07728847658432994
Low forceps cephalic delivery,17741,0.06724536384645736,16548,0.11233985980178873,0.10774715977761663,0.11312545322697606,0.10804931109499638,0.10242929659173314,0.10128112158569011,0.09112883732173073,0.08834904520183708,0.09100797679477883,0.0845419386028523
Other forceps delivery,17424,0.06978879706152434,16208,0.13443978282329713,0.1168558736426456,0.10470138203356368,0.10624383020730503,0.09519990128331689,0.10056762092793682,0.09236179664363277,0.0879812438302073,0.08347729516288253,0.07817127344521224
Ventouse (Vacuum) delivery,22175,0.05975197294250282,20850,0.12345323741007194,0.12609112709832135,0.1215347721822542,0.11151079136690648,0.10052757793764988,0.09381294964028777,0.09122302158273381,0.08350119904076739,0.0773621103117506,0.07098321342925659
Breech Extraction delivery,86,0.11627906976744186,76,0.18421052631578946,0.17105263157894737,0.10526315789473684,0.039473684210526314,0.09210526315789473,0.07894736842105263,0.06578947368421052,0.13157894736842105,0.09210526315789473,0.039473684210526314
Caesarean,238052,0.07308067144993531,220655,0.1320024472592962,0.12101244023475562,0.11464050214135188,0.10539076839409939,0.09993881851759534,0.09435544175296277,0.08959688201037819,0.08709523917427658,0.08173846049262423,0.07422900002265981
Elective Caesarean delivery,105635,0.07404742746248875,97813,0.11846073630294542,0.1080326745933567,0.10453620684367108,0.09962888368621758,0.0998333554844448,0.09776819032234979,0.09613241593653195,0.09621420465582285,0.0926155010070236,0.08677783116763621
Other/Emergency Caesarean delivery,132417,0.07230944667225507,122842,0.14278504094690742,0.1313475847023005,0.12268605200175836,0.10997867178977874,0.10002279350710669,0.09163803910714577,0.08439296006251934,0.07983425864118135,0.07307761189169829,0.06423698734960355
Other,36,0.027777777777777776,35,0.02857142857142857,0.2,0,0.08571428571428572,0.17142857142857143,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.2,0.02857142857142857
Unknown,14147,0.056407718951014346,13349,0.11304217544385348,0.11588883062401678,0.11042025619896621,0.11386620720653233,0.10839763278148176,0.09783504382350738,0.09738557195295527,0.08674807101655554,0.08187879241890779,0.07453741853322346
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
Table 3.h: Method of delivery by length of gestation,,,,,,,,,,,,,
"NHS Hospitals, England, 2024-25",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,Gestation length (weeks),,,,,,,,,,,
Method of delivery,Total deliveries,Unknown,Total excl. unknown,31 & under, 32 to 36,37,38,39,40,41,42 & over,,
Total,542235,132650,409585,18612,24204,36144,65948,132320,85556,42372,4429,,
Spontaneous,232574,55393,177181,7643,7576,14154,28354,52102,46171,19722,1459,,
Spontaneous vertex delivery,229939,54752,175187,7234,7367,13960,28105,51670,45830,19567,1454,,
Spontaneous other delivery,1369,264,1105,39,31,92,183,349,279,130,2,,
Other Breech delivery,1266,377,889,370,178,102,66,83,62,25,3,,
Instrumental,57426,14151,43275,1584,1547,2621,5697,11814,12355,6933,724,,
Low forceps cephalic delivery,17741,4310,13431,537,509,780,1712,3637,3882,2168,206,,
Other forceps delivery,17424,4376,13048,475,445,686,1637,3599,3672,2250,284,,
Ventouse (Vacuum) delivery,22175,5443,16732,552,573,1148,2341,4573,4800,2511,234,,
Breech Extraction delivery,86,22,64,20,20,7,7,5,1,4,0,,
Caesarean,238052,61069,176983,8752,14358,18361,30039,64835,24215,14331,2092,,
Elective Caesarean delivery,105635,27203,78432,2814,4018,8532,14519,42237,4650,1465,197,,
Other/Emergency Caesarean delivery,132417,33866,98551,5938,10340,9829,15520,22598,19565,12866,1895,,
Other,36,15,21,1,0,0,3,6,5,5,1,,
Unknown,14147,2022,12125,632,723,1008,1855,3563,2810,1381,153,,
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
"Values in this table should be used with caution. Values for deliveries with a recorded gestation length of '31 weeks and under' are likely to be higher than the true figures, due to data quality issues affecting this data field for a small number of trusts. Values for deliveries reported in other gestation length categories may accordingly be lower than the true figures.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,Gestation length (weeks),,,,,,,,,,,
Method of delivery,Total  deliveries,Unknown,Total excl. unknown,31 & under, 32 to 36,37,38,39,40,41,42 & over,,
Total,542235,0.2446356284636735,409585,0.045441117228414124,0.059093960960484394,0.08824541914376748,0.16101175580160407,0.3230587057631505,0.2088846027076187,0.10345105411575131,0.010813384279209444,,
Spontaneous,232574,0.23817365655662284,177181,0.043136679440797826,0.04275853505737071,0.07988441198548377,0.16002844548794734,0.29406087560178573,0.26058663174945396,0.11130990343208358,0.008234517245077068,,
Spontaneous vertex delivery,229939,0.23811532623869808,175187,0.04129301831756923,0.04205220707015932,0.07968627809141089,0.16042857061311627,0.2949419762881949,0.2616061694075474,0.11169207760849835,0.008299702603503685,,
Spontaneous other delivery,1369,0.19284149013878743,1105,0.03529411764705882,0.028054298642533938,0.0832579185520362,0.16561085972850678,0.3158371040723982,0.2524886877828054,0.11764705882352941,0.0018099547511312218,,
Other Breech delivery,1266,0.29778830963665087,889,0.4161979752530934,0.20022497187851518,0.11473565804274466,0.07424071991001124,0.09336332958380203,0.06974128233970754,0.0281214848143982,0.003374578177727784,,
Instrumental,57426,0.24642148155887578,43275,0.03660311958405546,0.035748122472559214,0.060566146735990756,0.1316464471403813,0.272998266897747,0.28549971114962447,0.16020797227036396,0.016730213749277873,,
Low forceps cephalic delivery,17741,0.2429400822952483,13431,0.0399821308912218,0.03789740153376517,0.058074603529148984,0.1274663092844911,0.27079145260963444,0.28903283448737993,0.1614176159630705,0.015337651701288065,,
Other forceps delivery,17424,0.25114784205693297,13048,0.03640404659717964,0.03410484365419988,0.05257510729613734,0.12545984058859597,0.27582771305947273,0.2814224402207235,0.17244022072348253,0.021765787860208462,,
Ventouse (Vacuum) delivery,22175,0.245456595264938,16732,0.032990676547932106,0.03424575663399474,0.06861104470475735,0.13991154673679176,0.27330863016973467,0.28687544824288785,0.15007171886206072,0.013985178101840785,,
Breech Extraction delivery,86,0.2558139534883721,64,0.3125,0.3125,0.109375,0.109375,0.078125,0.015625,0.0625,0,,
Caesarean,238052,0.2565363870078806,176983,0.04945107722210608,0.08112643587237192,0.10374442743088319,0.16972816598204346,0.3663346197092376,0.13682105060938057,0.08097387884712091,0.011820344326856252,,
Elective Caesarean delivery,105635,0.25751881478676575,78432,0.035878212974296206,0.05122909016727866,0.10878212974296206,0.1851157690738474,0.5385174418604651,0.05928702570379437,0.01867860057119543,0.002511729906160751,,
Other/Emergency Caesarean delivery,132417,0.2557526601569285,98551,0.06025306693996002,0.10492029507564611,0.099735162504693,0.1574819129181845,0.22930259459569158,0.19852665117553348,0.13055169404673722,0.019228622743554098,,
Other,36,0.4166666666666667,21,0.047619047619047616,0,0,0.14285714285714285,0.2857142857142857,0.23809523809523808,0.23809523809523808,0.047619047619047616,,
Unknown,14147,0.14292782922174313,12125,0.052123711340206186,0.05962886597938144,0.0831340206185567,0.15298969072164947,0.29385567010309277,0.23175257731958762,0.11389690721649484,0.012618556701030927,,
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
"Values in this table should be used with caution. Values for deliveries with a recorded gestation length of '31 weeks and under' are likely to be higher than the true figures, due to data quality issues affecting this data field for a small number of trusts. Values for deliveries reported in other gestation length categories may accordingly be lower than the true figures.",,,,,,,,,,,,,
,,,,,,,,,,,,,
Table 3.i: Method of delivery by parity (number of previous pregnancies resulting in a registrable birth),,,,,,,,,,,,,
"NHS Hospitals, England, 2024-25",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,Parity ,,,,,,,,,,,
Method of delivery,Total deliveries,Unknown,Total excl. unknown,0,1,2,3,4,5 or more,,,,
Total,542235,174631,367604,139319,120274,56953,26311,12430,12317,,,,
Spontaneous,232574,73086,159488,46488,57529,28515,13686,6534,6736,,,,
Spontaneous vertex delivery,229939,72210,157729,45987,56894,28210,13526,6462,6650,,,,
Spontaneous other delivery,1369,376,993,264,375,182,90,37,45,,,,
Other Breech delivery,1266,500,766,237,260,123,70,35,41,,,,
Instrumental,57426,19763,37663,24463,8653,2742,1037,407,361,,,,
Low forceps cephalic delivery,17741,6225,11516,7971,2451,686,238,94,76,,,,
Other forceps delivery,17424,5787,11637,7502,2595,947,368,135,90,,,,
Ventouse (Vacuum) delivery,22175,7725,14450,8965,3591,1100,428,175,191,,,,
Breech Extraction delivery,86,26,60,25,16,9,3,3,4,,,,
Caesarean,238052,77538,160514,64027,51007,24333,11005,5222,4920,,,,
Elective Caesarean delivery,105635,34334,71301,19058,27360,13519,6095,2805,2464,,,,
Other/Emergency Caesarean delivery,132417,43204,89213,44969,23647,10814,4910,2417,2456,,,,
Other,36,15,21,11,7,3,0,0,0,,,,
Unknown,14147,4229,9918,4330,3078,1360,583,267,300,,,,
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,Parity ,,,,,,,,,,,
Method of delivery,Total  deliveries,Unknown,Total excl. unknown,0,1,2,3,4,5 or more,,,,
Total,542235,0.32205777937610075,367604,0.37899206755095155,0.32718359974320194,0.15493030543737282,0.07157430278234186,0.0338135602441758,0.033506164241956016,,,,
Spontaneous,232574,0.3142483682612846,159488,0.2914827447833066,0.36071052367576245,0.17879088081861957,0.08581209871589085,0.04096859951845907,0.042235152487961475,,,,
Spontaneous vertex delivery,229939,0.3140398105584525,157729,0.2915570377039099,0.36070728908444233,0.17885106733701475,0.08575468049629428,0.040969003797652934,0.04216092158068586,,,,
Spontaneous other delivery,1369,0.27465303140978814,993,0.26586102719033233,0.3776435045317221,0.18328298086606243,0.09063444108761329,0.03726082578046324,0.045317220543806644,,,,
Other Breech delivery,1266,0.3949447077409163,766,0.3093994778067885,0.3394255874673629,0.16057441253263707,0.09138381201044386,0.04569190600522193,0.05352480417754569,,,,
Instrumental,57426,0.34414725037439486,37663,0.6495234049332236,0.22974802856915275,0.07280354724796219,0.02753365371850357,0.010806361681225606,0.009585003849932295,,,,
Low forceps cephalic delivery,17741,0.3508821374217913,11516,0.6921674192427927,0.2128343174713442,0.05956929489406044,0.02066689822855158,0.008162556443209448,0.006599513720041681,,,,
Other forceps delivery,17424,0.33212809917355374,11637,0.6446678697258744,0.22299561742717194,0.08137836212082152,0.03162327060238893,0.01160092807424594,0.007733952049497293,,,,
Ventouse (Vacuum) delivery,22175,0.3483652762119504,14450,0.6204152249134948,0.2485121107266436,0.07612456747404844,0.02961937716262976,0.012110726643598616,0.013217993079584775,,,,
Breech Extraction delivery,86,0.3023255813953488,60,0.4166666666666667,0.26666666666666666,0.15,0.05,0.05,0.06666666666666667,,,,
Caesarean,238052,0.32571875052509536,160514,0.3988873244701397,0.3177729045441519,0.1515942534607573,0.0685609977945849,0.032532987776767136,0.030651531953599064,,,,
Elective Caesarean delivery,105635,0.32502484971836987,71301,0.26728937883059145,0.3837253334455337,0.1896046338761027,0.08548267205228538,0.03934026170740943,0.03455772008807731,,,,
Other/Emergency Caesarean delivery,132417,0.3262723064259121,89213,0.5040633091589791,0.26506226671000865,0.12121551791779225,0.05503682198782689,0.027092464102765293,0.027529620122627867,,,,
Other,36,0.4166666666666667,21,0.5238095238095238,0.3333333333333333,0.14285714285714285,0,0,0,,,,
Unknown,14147,0.29893263589453595,9918,0.436579955636217,0.3103448275862069,0.13712442024601734,0.05878201250252067,0.02692075015124017,0.030248033877797943,,,,
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
Table 3.j: Method of delivery by birth status,,,,,,,,,,,,,
"NHS Hospitals, England, 2024-25",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,Birth status,,,,,,,,,,,
Method of delivery,Total deliveries,Unknown,Total excl. unknown,Live birth,Still birth,,,,,,,,
Total,542235,85378,456857,455240,1617,,,,,,,,
Spontaneous,232574,35445,197129,196137,992,,,,,,,,
Spontaneous vertex delivery,229939,35003,194936,194116,820,,,,,,,,
Spontaneous other delivery,1369,151,1218,1216,2,,,,,,,,
Other Breech delivery,1266,291,975,805,170,,,,,,,,
Instrumental,57426,9043,48383,48353,30,,,,,,,,
Low forceps cephalic delivery,17741,2462,15279,15267,12,,,,,,,,
Other forceps delivery,17424,3140,14284,14277,7,,,,,,,,
Ventouse (Vacuum) delivery,22175,3424,18751,18748,3,,,,,,,,
Breech Extraction delivery,86,17,69,61,8,,,,,,,,
Caesarean,238052,39478,198574,198298,276,,,,,,,,
Elective Caesarean delivery,105635,17779,87856,87806,50,,,,,,,,
Other/Emergency Caesarean delivery,132417,21699,110718,110492,226,,,,,,,,
Other,36,15,21,20,1,,,,,,,,
Unknown,14147,1397,12750,12432,318,,,,,,,,
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,Birth status,,,,,,,,,,,
Method of delivery,Total  deliveries,Unknown,Total excl. unknown,Live birth,Still birth,,,,,,,,
Total,542235,0.1574557156952244,456857,0.9964605992684801,0.0035394007315199287,,,,,,,,
Spontaneous,232574,0.15240310610816343,197129,0.9949677622267652,0.005032237773234785,,,,,,,,
Spontaneous vertex delivery,229939,0.15222732985704904,194936,0.9957934911971108,0.004206508802889153,,,,,,,,
Spontaneous other delivery,1369,0.11029948867786706,1218,0.9983579638752053,0.0016420361247947454,,,,,,,,
Other Breech delivery,1266,0.22985781990521326,975,0.8256410256410256,0.17435897435897435,,,,,,,,
Instrumental,57426,0.15747222512450806,48383,0.9993799475022218,0.0006200524977781453,,,,,,,,
Low Forceps cephalic delivery ,17741,0.13877458993292374,15279,0.9992146082858826,0.0007853917141174161,,,,,,,,
Other Forceps delivery,17424,0.18021120293847567,14284,0.9995099411929431,0.0004900588070568468,,,,,,,,
Ventouse (vacuum) delivery,22175,0.15440811724915446,18751,0.9998400085328782,0.0001599914671217535,,,,,,,,
Breech Extraction delivery,86,0.19767441860465115,69,0.8840579710144928,0.11594202898550725,,,,,,,,
Caesarean,238052,0.16583771612924908,198574,0.9986100899412813,0.001389910058718664,,,,,,,,
Elective caesarean delivery,105635,0.16830595919912908,87856,0.9994308869058459,0.0005691130941540703,,,,,,,,
Other/Emergency caesarean delivery,132417,0.16386868755522327,110718,0.9979587781571199,0.0020412218428801096,,,,,,,,
Other,36,0.4166666666666667,21,0.9523809523809523,0.047619047619047616,,,,,,,,
Unknown,14147,0.09874885134657524,12750,0.9750588235294118,0.024941176470588234,,,,,,,,
Source: NHS England,,,,,,,,,,,,,
,,,,,,,,,,,,,
Copyright © 2025 NHS England,,,,,,,,,,,,,
